ID;Target;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31
274261;;0,00;30,00;26,56;0,00;0,00;1,00;1,08;0,86;6,28;33,33;60,67;53,68;66,40;1,71;51,97;3,10;354,32;0,00;4,00;0,00;3,36;203,79;114,95;186,00;354,32;1,86;0,20;0,13;;1,34;21,60
275650;;8,33;30,33;8,32;0,00;1,00;0,99;0,70;0,85;0,00;18,33;82,33;7,46;2,21;0,48;6,97;3,10;289,29;0,00;0,00;-3,17;-3,74;124,49;125,23;79,67;289,29;0,65;0,13;0,13;4,32;0,77;4,32
278081;;0,00;25,67;7,25;0,00;0,00;1,05;0,99;0,76;0,00;11,33;17,67;0,06;0,00;0,00;0,06;3,10;265,25;0,00;0,00;0,00;-0,07;104,27;110,54;59,33;265,09;0,00;0,00;0,00;;1,00;7,20
279935;;0,00;;8,54;0,00;0,00;0,99;0,99;1,09;1,79;22,67;14,67;18,32;4,36;3,11;15,22;3,10;378,73;0,00;0,67;0,00;-0,10;1501,36;1580,89;64,33;369,97;1,45;0,00;0,00;3,45;0,94;3,45
291956;;0,00;30,00;23,78;0,00;0,00;1,00;0,84;1,01;0,00;15,67;34,00;7,97;55,39;0,84;7,12;3,10;281,28;5,84;0,00;0,00;-5,85;72,88;69,27;61,67;281,28;5,19;0,33;0,33;13,96;0,58;19,80
301220;;0,00;29,33;6,66;0,00;0,00;0,95;1,04;0,89;0,56;26,67;27,33;5,89;6,49;0,31;5,59;3,00;61,98;0,00;1,33;0,00;0,41;49,73;45,56;98,00;60,89;0,56;0,13;0,07;4,32;0,99;4,32
302920;;0,00;28,67;11,02;1,00;0,00;0,94;0,65;0,81;0,00;32,33;65,67;84,36;1,38;7,68;76,68;3,00;142,71;0,00;0,00;0,00;-5,73;318,01;247,75;48,33;141,13;0,70;0,27;0,00;;0,89;7,20
305610;;0,00;13,67;2,98;0,00;0,00;0,88;1,00;1,32;0,00;4,33;5,33;0,00;0,00;0,00;0,00;3,00;67,48;2,20;0,00;0,00;0,00;64,46;68,71;14,67;67,48;0,00;0,00;0,00;0,78;1,00;2,98
305816;;0,00;28,33;8,41;2,00;0,00;0,92;0,96;0,48;0,23;16,67;18,67;36,47;28,07;0,00;36,47;3,00;165,41;0,00;0,33;0,00;-0,44;207,82;183,34;75,33;164,27;1,79;0,40;0,13;8,08;1,29;8,08
306651;;0,00;20,33;24,91;16,00;0,00;0,05;0,81;0,00;0,71;37,00;79,33;129,83;151,36;5,83;124,01;3,00;746,76;0,00;0,67;0,00;-7,04;606,85;491,88;290,67;746,15;1,86;0,20;0,13;19,22;0,00;23,30
313714;;0,00;25,00;;5,00;0,00;1,20;1,15;0,40;0,00;24,00;97,00;4,31;2,78;1,12;3,19;3,00;183,97;1,02;0,00;0,00;6,53;124,78;128,91;124,00;179,91;0,64;0,07;0,00;;0,93;21,69
315084;;0,00;30,33;21,70;0,00;0,00;0,99;1,01;0,73;0,00;30,00;69,67;14,34;12,15;0,28;14,06;3,00;74,61;0,00;0,00;0,00;0,21;203,08;196,74;68,67;74,61;0,85;0,13;0,27;21,60;1,00;21,60
318073;;0,00;28,33;40,85;13,00;0,00;0,85;0,45;0,45;3,34;39,33;66,67;251,92;384,86;1,29;250,63;;804,86;0,00;2,33;0,00;-33,48;745,06;522,78;251,00;801,90;3,99;0,27;0,33;13,55;0,00;17,63
319968;;0,00;;;0,00;0,00;1,04;1,00;1,10;0,00;19,33;61,00;0,00;0,00;0,00;0,00;2,97;24,07;0,00;0,00;0,00;0,05;18,23;18,38;22,67;23,81;0,00;0,00;0,00;6,49;1,00;6,49
320493;;0,00;29,00;;0,00;0,00;1,00;1,64;0,80;1,46;20,00;52,33;0,58;2,41;0,17;0,42;2,97;60,09;3,97;2,67;0,00;17,45;88,85;90,53;92,67;69,92;0,56;0,00;0,07;9,89;0,69;13,85
333847;;0,00;27,67;10,23;0,00;0,00;1,01;1,28;1,33;0,00;12,67;28,00;0,12;0,54;0,00;0,12;2,97;192,36;0,00;0,00;0,00;4,36;271,89;288,91;62,33;192,36;0,27;0,00;0,00;;0,90;3,45
335344;;9,09;;10,56;0,00;1,00;1,00;0,92;0,84;0,00;23,33;17,00;123,72;13,45;112,83;10,89;2,97;298,15;0,00;0,00;0,00;-1,22;181,31;61,62;137,00;298,15;1,17;0,33;0,07;3,45;0,93;3,45
338758;;0,00;;9,54;0,00;0,00;1,01;1,00;1,15;0,00;26,00;26,33;2,36;25,67;0,09;2,27;2,97;953,96;0,00;0,00;0,00;0,00;494,49;520,37;145,33;953,96;1,67;0,00;0,00;9,54;1,29;9,54
345320;;0,00;30,33;19,49;0,00;0,00;0,99;1,02;1,20;4,06;29,00;47,00;79,14;69,60;0,00;79,14;2,97;976,70;1,06;1,33;0,00;0,47;267,08;198,42;308,33;972,64;2,49;0,47;0,33;13,50;0,95;18,65
349390;;0,00;30,33;18,53;0,00;0,00;0,99;0,91;0,70;37,81;45,67;129,67;117,83;94,58;63,45;54,38;2,97;857,72;0,00;10,00;-4,08;-2,63;1026,02;971,00;132,67;1053,37;3,09;0,37;0,33;15,63;0,78;18,35
354450;;8,33;30,00;9,31;0,00;1,00;0,97;1,00;;0,00;44,00;28,33;9,02;3,52;0,42;8,61;2,90;75,46;0,00;0,00;0,00;-0,06;113,60;98,62;112,33;;1,04;0,07;0,00;;1,00;3,45
354860;;0,00;30,33;12,42;0,00;0,00;0,99;0,98;1,00;10,81;30,67;102,67;8,03;23,73;2,42;5,61;;548,19;3,97;17,00;0,00;-0,29;353,39;368,86;269,33;547,38;0,84;0,00;0,00;8,26;1,05;12,22
359132;;0,00;27,00;10,19;0,00;0,00;0,89;1,10;;4,44;12,33;13,67;15,65;12,62;10,40;5,25;2,90;63,51;0,00;5,33;0,00;1,57;157,58;141,06;77,33;63,51;0,78;0,33;0,40;3,45;0,75;3,45
369510;;0,00;29,00;;0,00;0,00;0,97;0,67;0,75;3,97;24,00;178,33;26,36;18,24;2,83;23,53;2,87;52,83;0,00;4,00;-4,63;-22,13;84,43;55,40;92,33;52,83;0,83;0,33;0,33;9,92;0,96;9,92
371742;;0,00;30,33;23,38;1,00;0,00;0,99;1,00;0,94;14,22;39,67;124,33;701,88;495,67;4,80;697,08;2,87;882,83;3,97;4,33;0,85;-0,15;1267,06;603,13;220,67;880,33;3,31;0,33;0,60;9,54;1,36;13,50
373575;;0,00;28,67;19,06;0,00;0,00;0,98;0,88;0,99;67,20;24,00;31,67;76,99;137,12;0,00;76,99;2,87;901,15;0,00;4,33;0,00;-3,55;611,12;570,05;149,33;900,51;10,15;0,27;0,20;;0,90;16,28
380920;;0,00;27,33;11,03;0,00;0,00;1,02;0,97;;0,00;29,00;39,67;7,36;3,77;0,00;7,36;2,87;120,76;1,06;0,00;0,00;-0,52;126,41;119,23;105,00;;1,84;0,07;0,07;;1,00;9,14
390549;;0,00;30,33;;0,00;0,00;0,99;0,93;1,14;9,92;94,00;35,67;1824,48;75,77;12,89;1811,59;2,87;2362,26;0,00;4,67;0,00;-1,65;2512,64;720,92;458,00;2362,26;1,38;0,33;0,00;;0,25;14,46
391615;;0,00;30,00;;0,00;0,00;1,00;1,00;0,85;0,00;14,00;23,33;4,72;2,14;2,99;1,73;2,87;62,68;0,00;0,00;0,00;0,03;56,75;55,35;96,33;;1,07;0,20;0,13;10,27;0,79;10,27
400369;;0,00;7,67;3,45;0,00;0,00;1,04;1,00;1,01;0,00;3,00;5,00;0,00;0,00;0,00;0,00;2,80;44,09;0,00;0,00;0,00;0,00;5,26;5,37;8,33;44,09;0,00;0,00;0,00;3,45;0,00;3,45
400854;;0,00;30,33;;0,00;0,00;0,99;0,98;1,13;0,62;28,67;95,33;8,83;3,62;7,15;1,68;2,80;601,08;1,06;2,00;0,00;-0,23;707,55;747,52;166,00;;0,74;0,00;0,00;6,56;1,18;7,62
404566;;0,00;29,67;18,25;0,00;0,00;0,98;0,94;0,85;0,00;25,67;96,33;7,57;1,04;0,24;7,33;2,80;136,47;0,00;0,00;-1,62;-1,62;230,88;238,94;83,00;;1,04;0,07;0,07;14,34;1,18;14,34
406537;;0,00;27,00;;0,00;0,00;0,93;0,82;0,46;0,00;18,33;38,33;2,21;3,73;0,00;2,21;2,80;63,64;0,00;0,00;-10,30;-4,97;92,01;94,45;46,67;63,64;0,74;0,00;0,00;9,33;1,22;9,33
406950;;11,11;30,00;10,45;0,00;1,00;1,00;0,95;;0,00;18,33;24,00;30,46;44,53;0,04;30,42;2,80;477,84;0,00;0,00;0,00;-0,80;391,24;376,23;100,67;570,17;3,52;0,17;0,33;;0,97;9,50
408262;;0,00;;4,32;0,00;0,00;1,23;1,00;;0,00;6,33;19,67;0,00;0,00;0,00;0,00;2,80;48,49;0,00;0,00;0,00;0,00;67,73;72,47;53,33;48,49;0,00;0,00;0,00;4,32;1,00;4,32
410209;;0,00;18,00;9,55;0,00;0,00;0,78;1,00;0,24;0,00;10,00;20,33;0,00;0,00;0,00;0,00;2,77;10,22;0,00;0,00;0,00;-0,02;12,37;11,24;29,00;;0,00;0,00;0,00;9,54;1,01;9,54
414312;;0,00;26,33;20,42;0,00;0,00;1,06;0,91;0,87;0,00;22,00;75,00;12,53;24,40;0,17;12,36;2,77;212,37;0,00;0,00;0,00;-2,70;148,59;144,24;109,33;274,56;5,10;0,10;0,13;;0,97;9,78
415996;;0,00;;4,17;18,00;0,00;0,45;0,62;;0,00;1,33;7,67;0,00;0,00;0,00;0,00;2,77;5,19;0,00;0,00;0,00;0,00;0,00;0,00;1,00;5,19;0,00;0,00;0,00;3,03;2,00;3,03
416681;;0,00;24,67;6,58;0,00;0,00;1,01;0,94;0,76;0,00;15,33;32,67;0,14;14,19;0,00;0,14;2,77;19,17;0,00;0,00;0,00;-0,59;128,37;136,28;17,67;18,94;7,44;0,00;0,27;3,45;0,00;3,45
418407;;0,00;;;0,00;0,00;0,94;1,10;1,19;0,00;1,67;14,33;0,00;0,00;0,00;0,00;2,77;34,81;0,00;0,00;0,00;2,08;0,24;0,26;56,00;34,81;0,00;0,00;0,00;9,54;1,07;9,54
419584;;0,00;;15,66;0,00;0,00;0,99;0,97;0,56;17,02;32,00;120,33;46,24;39,68;24,93;21,32;2,77;159,27;4,01;9,67;0,00;-0,43;222,03;183,31;168,67;224,22;0,90;0,22;0,18;;1,50;13,33
422247;;0,00;30,33;25,04;0,00;0,00;0,99;0,69;1,16;5,68;36,33;99,33;2,86;8,48;1,93;0,93;2,77;839,70;0,00;5,00;0,00;-11,46;622,36;662,87;255,00;972,98;1,31;0,00;0,00;11,69;0,96;11,69
427462;;0,00;;;7,00;0,00;1,06;0,88;0,84;0,34;12,67;12,00;4,38;2,09;0,24;4,14;2,77;17,72;0,00;0,33;0,00;0,00;80,51;81,46;23,00;14,75;0,53;0,20;0,13;4,71;0,00;4,71
430061;;0,00;30,00;26,50;7,00;0,00;1,00;1,00;0,91;2,35;83,00;109,00;25,11;8,54;8,04;17,07;2,77;200,44;8,72;3,33;0,00;-0,18;261,84;244,37;232,00;;0,88;0,07;0,00;13,50;1,00;26,30
436200;;0,00;29,67;8,52;3,00;0,00;1,01;1,05;0,91;12,25;24,00;27,67;26,07;28,91;12,15;13,92;;59,58;0,00;17,33;0,00;0,62;48,86;20,04;95,00;59,58;0,74;0,53;0,40;;0,00;8,26
438933;;0,00;;;0,00;0,00;0,99;0,94;0,76;10,35;32,67;55,00;41,78;20,45;29,03;12,75;2,77;489,54;0,00;7,33;-1,52;-1,49;420,91;405,67;145,00;560,38;1,69;0,23;0,13;13,16;0,99;13,16
441929;;0,00;;13,06;0,00;0,00;0,86;0,49;0,96;0,25;16,33;39,00;10,82;2,69;0,42;10,40;2,77;46,67;1,06;0,67;-9,32;-9,91;63,01;55,84;63,33;46,67;0,78;0,20;0,07;4,71;0,46;5,78
449512;;0,00;20,00;4,09;0,00;0,00;0,90;0,86;;0,00;8,00;7,00;1,36;0,00;1,36;0,00;2,77;82,40;0,00;0,00;0,00;0,00;34,07;33,73;33,67;82,41;0,00;0,13;0,00;3,08;0,00;3,08
454180;;0,00;30,33;16,52;0,00;0,00;0,99;0,40;0,96;0,47;22,67;23,33;6,07;2,14;3,27;2,79;2,53;177,77;0,00;2,00;-12,87;-14,94;204,14;211,94;100,67;215,11;0,50;0,00;0,00;;0,44;6,70
455820;;0,00;;15,44;0,00;0,00;1,01;1,33;0,67;34,96;24,33;57,33;118,33;103,29;0,00;118,33;6,67;216,77;0,00;7,33;0,00;7,67;274,44;164,96;49,00;216,11;3,87;0,27;0,47;;1,93;9,54
460533;;0,00;;24,46;0,00;0,00;0,99;1,30;0,85;3,38;37,33;98,00;86,32;94,38;2,40;83,92;2,50;1114,85;1,06;3,00;7,15;11,14;585,53;532,93;437,33;1112,66;0,84;0,20;0,20;16,60;1,36;17,66
461163;;0,00;4,67;3,49;0,00;0,00;1,29;1,26;0,00;0,00;2,67;3,33;0,26;0,00;0,26;0,00;2,50;0,49;0,00;0,00;0,00;0,00;0,93;0,00;4,67;0,49;0,00;0,07;0,00;3,46;1,20;3,46
464591;;7,69;;13,75;0,00;1,00;0,99;1,48;0,99;4,13;63,33;80,67;21,56;26,30;9,21;12,34;2,50;1006,33;0,00;2,67;3,73;9,83;496,88;488,91;452,67;1002,03;1,12;0,00;0,00;6,56;1,08;9,11
465442;;0,00;;;0,00;0,00;1,08;2,05;0,98;0,00;24,67;57,00;0,07;0,83;0,00;0,07;2,50;295,04;0,00;0,00;0,00;0,00;562,28;594,96;63,33;293,57;0,83;0,00;0,00;6,09;0,79;6,09
466856;;0,00;30,33;15,37;0,00;0,00;0,99;0,65;0,44;1,76;13,33;35,67;2,41;2,72;0,00;2,41;2,50;235,69;0,00;0,67;-0,64;-8,17;61,13;61,26;143,33;314,38;1,16;0,10;0,00;9,19;0,41;9,19
469085;;0,00;30,33;27,32;1,00;0,00;0,99;1,03;1,03;13,67;82,00;102,33;101,72;138,70;23,78;77,94;2,50;712,37;0,00;6,33;0,00;1,09;432,97;326,91;563,67;;1,38;0,33;0,20;25,08;1,20;25,08
476255;;0,00;28,33;4,37;5,00;0,00;0,92;0,99;0,64;0,00;20,00;29,00;8,22;0,07;4,85;3,37;2,50;136,70;0,00;0,00;0,00;0,00;53,81;47,78;117,00;136,70;0,07;0,20;0,00;4,32;0,83;4,32
477223;;0,00;30,33;10,38;0,00;0,00;0,99;1,00;1,04;1,21;22,33;29,33;146,04;10,81;0,00;146,04;2,50;183,84;0,00;2,33;0,00;0,02;203,46;56,05;165,33;183,84;0,70;0,20;0,13;10,32;0,92;10,32
485882;;0,00;;;0,00;0,00;0,99;1,02;1,23;3,68;36,00;37,33;75,17;24,98;0,01;75,17;2,50;468,78;0,00;2,00;0,00;0,31;523,36;476,23;249,00;467,96;2,25;0,00;0,00;;1,00;9,54
488396;;0,00;30,33;9,54;8,00;0,00;0,99;1,00;0,69;18,14;48,67;77,67;18,99;43,72;5,42;13,57;;687,06;0,00;3,33;0,00;0,00;469,93;477,30;185,00;687,06;3,87;0,00;0,07;9,54;1,10;9,54
492920;;0,00;30,33;;0,00;0,00;0,99;1,11;1,14;0,71;45,00;101,33;20,84;10,96;0,24;20,61;6,67;238,46;0,00;0,67;0,01;3,54;405,06;408,56;130,00;238,46;0,73;0,07;0,07;16,60;1,13;16,60
501879;;12,50;30,33;15,92;0,00;1,00;0,99;1,13;0,66;0,00;36,33;115,00;14,65;16,47;1,47;13,18;2,70;2055,29;0,00;0,00;0,00;3,11;2172,16;2308,53;427,00;2046,71;2,36;0,00;0,00;9,54;1,02;14,46
504960;;0,00;26,33;9,45;0,00;0,00;1,14;1,05;1,43;0,00;36,67;95,67;6,61;1,98;2,08;4,53;2,70;100,20;0,00;0,00;0,00;0,71;102,73;96,19;70,00;100,19;0,57;0,07;0,00;;1,29;9,31
512275;;0,00;14,33;;13,00;0,00;0,56;0,49;0,25;0,00;5,00;16,00;0,00;0,00;0,00;0,00;2,70;6,03;0,00;0,00;-4,92;-5,62;2,10;2,03;19,00;6,03;0,00;0,00;0,00;4,08;1,38;4,08
513122;;0,00;30,00;17,66;0,00;0,00;0,97;0,93;0,88;1,39;44,00;126,00;24,32;31,25;1,67;22,64;;647,57;0,00;2,33;-1,17;-1,78;420,06;422,90;181,67;645,51;1,59;0,00;0,00;16,28;0,75;16,28
514502;;11,11;30,33;;0,00;1,00;0,99;0,99;0,82;0,62;63,00;35,33;17,69;11,96;0,00;17,69;2,70;411,31;0,00;1,00;0,00;-0,26;742,03;768,83;293,00;407,42;1,29;0,00;0,00;16,28;1,35;16,28
527148;;0,00;30,33;17,12;0,00;0,00;0,99;0,88;1,04;32,22;73,33;157,00;193,54;131,82;35,11;158,43;2,70;930,24;1,06;24,00;-3,06;-3,08;1072,80;932,30;367,33;;1,33;0,27;0,07;13,50;1,04;14,57
529872;;0,00;27,67;23,45;9,00;0,00;1,05;0,89;0,98;1,29;44,33;59,33;126,92;76,79;20,26;106,67;2,70;497,51;1,06;2,00;0,00;-3,75;401,78;283,38;257,00;495,76;2,05;0,33;0,20;9,54;1,00;15,52
533556;;0,00;30,33;36,33;0,00;0,00;0,99;1,03;;9,74;99,00;114,00;181,62;157,84;2,74;178,87;2,70;723,40;0,00;6,00;0,00;1,88;633,88;451,03;519,67;670,51;2,81;0,33;0,20;20,26;0,89;24,34
534302;;0,00;30,33;15,30;0,00;0,00;0,99;0,47;;0,04;43,00;28,67;10,94;19,74;0,38;10,56;2,67;356,14;0,00;0,33;-6,96;-12,16;425,92;439,04;268,00;;1,17;0,00;0,00;7,20;0,64;7,20
540338;;0,00;14,33;6,44;0,00;0,00;0,84;1,20;0,13;13,40;11,33;16,00;4,99;13,40;0,00;4,99;2,67;23,46;0,00;6,00;0,00;0,00;75,54;65,12;13,67;23,47;2,57;0,13;0,27;3,45;1,00;3,45
543422;;0,00;30,33;20,28;0,00;0,00;0,99;0,83;1,24;41,16;151,00;153,67;257,65;233,44;17,31;240,34;6,70;2313,11;0,00;24,67;0,00;-5,08;1391,61;1189,08;1050,00;2308,03;2,28;0,07;0,00;16,28;2,48;16,28
559527;;0,00;30,33;31,34;0,00;0,00;0,99;1,22;;7,88;60,33;78,33;579,24;335,13;1,05;578,19;2,60;772,92;0,00;8,00;0,00;10,43;967,33;412,88;416,00;772,61;2,37;0,60;0,40;16,28;1,15;20,36
562819;;0,00;;4,59;0,00;0,00;1,44;1,49;1,46;0,00;5,33;16,67;0,00;0,00;0,00;0,00;2,60;32,03;0,00;0,00;0,00;0,00;16,13;16,94;10,00;31,08;0,00;0,00;0,00;3,45;1,93;3,45
564673;;0,00;20,33;19,36;0,00;0,00;1,13;1,30;0,86;0,00;9,33;15,33;29,53;9,79;0,00;29,53;2,60;99,85;0,00;0,00;0,00;8,78;111,44;86,50;34,33;99,85;2,59;0,13;0,13;3,45;1,29;3,45
565348;;0,00;13,33;8,31;0,00;0,00;0,83;0,61;1,04;0,00;5,33;14,00;0,74;0,00;0,00;0,74;2,60;103,58;1,06;0,00;-5,09;-4,90;28,94;29,97;12,67;103,58;0,00;0,20;0,00;3,45;0,50;4,51
572017;;0,00;;22,49;2,00;0,00;0,99;1,01;0,65;3,54;17,00;20,33;15,19;11,82;5,18;10,01;;65,67;3,97;4,00;0,00;0,27;132,89;125,56;37,33;65,67;2,24;0,20;0,27;14,34;1,13;22,39
578671;;0,00;;23,61;14,00;0,00;0,80;1,24;0,65;0,00;30,33;53,00;6,21;7,37;6,04;0,17;2,60;96,06;1,06;0,00;8,49;8,43;154,63;151,08;124,33;96,06;0,66;0,00;0,13;9,92;0,00;10,98
579026;;0,00;;9,65;0,00;0,00;1,08;1,02;1,52;13,95;19,00;28,33;12,95;51,73;0,01;12,94;2,60;655,66;0,00;4,67;0,00;0,34;100,76;88,17;202,00;655,48;2,23;0,07;0,07;;1,00;9,54
580968;;0,00;30,33;21,97;0,00;0,00;0,99;0,86;0,81;26,03;52,00;78,67;40,57;65,54;22,87;17,70;2,60;713,08;0,00;25,67;-2,39;-4,72;812,76;825,27;682,00;853,40;1,51;0,10;0,03;19,18;1,05;20,78
583778;;0,00;28,00;13,50;0,00;0,00;1,00;1,00;1,08;0,57;25,67;35,67;27,49;3,94;1,89;25,60;;299,55;0,00;0,33;0,00;0,00;650,58;666,70;123,00;299,55;1,22;0,20;0,00;13,50;0,87;13,50
584571;;0,00;;;0,00;0,00;1,13;1,00;1,46;0,00;7,33;13,33;0,15;0,00;0,15;0,00;;12,01;0,00;0,00;0,00;0,00;55,08;58,49;5,33;12,01;0,00;0,07;0,00;3,45;0,00;3,45
597833;;0,00;29,00;14,56;0,00;0,00;0,90;1,00;1,00;0,87;19,00;34,67;4,46;1,49;1,79;2,66;2,57;65,14;0,00;0,67;0,00;-0,04;71,88;67,29;62,00;65,14;0,90;0,13;0,07;9,54;1,02;14,46
598278;;0,00;30,33;23,51;0,00;0,00;0,99;0,84;;50,63;41,33;64,33;109,61;115,27;28,28;81,33;2,57;220,93;1,06;33,00;-0,13;-5,70;208,24;62,50;148,67;;1,66;0,53;0,47;16,60;0,76;17,66
599732;;0,00;22,33;13,33;0,00;0,00;0,67;0,74;0,27;0,13;18,00;21,67;23,15;10,63;0,36;22,79;2,57;138,41;0,00;0,33;-3,80;-5,11;227,66;217,95;43,67;185,83;3,01;0,10;0,13;8,78;0,65;8,78
608925;;0,00;;6,70;0,00;0,00;1,00;0,98;;0,11;15,00;26,33;10,87;4,39;0,12;10,76;2,43;53,69;0,00;0,33;0,00;-0,17;66,21;57,05;121,67;53,69;0,61;0,13;0,07;6,56;1,08;6,56
609599;;0,00;21,33;8,25;0,00;0,00;1,41;0,95;1,95;0,00;11,33;23,33;0,64;0,88;0,48;0,16;2,43;303,28;0,00;0,00;0,00;-0,59;76,38;73,81;50,33;303,28;0,88;0,13;0,07;7,20;0,50;7,20
614857;;0,00;;7,83;21,00;0,00;0,75;0,67;0,21;0,00;16,33;41,00;6,12;0,26;0,00;6,12;2,43;20,69;0,93;0,00;0,00;-3,90;59,33;52,04;12,00;20,69;0,26;0,20;0,07;6,32;1,46;7,25
617785;;0,00;30,33;16,94;0,00;0,00;0,99;1,38;1,59;7,57;43,33;46,67;14,96;29,19;2,25;12,71;2,43;201,52;0,00;4,33;0,00;9,69;196,21;186,65;178,67;199,31;1,58;0,07;0,13;9,92;1,35;14,71
619837;;0,00;26,67;;0,00;0,00;1,13;0,98;1,29;0,00;49,33;66,33;4,26;1,41;0,00;4,26;6,67;305,32;0,00;0,00;0,00;-0,26;553,84;568,07;136,33;;0,65;0,00;0,00;9,92;1,05;9,92
622814;;0,00;30,33;18,05;0,00;0,00;0,99;1,30;;0,00;30,67;62,67;216,41;363,52;0,00;216,41;2,43;1009,50;0,00;0,00;8,28;8,11;896,91;702,34;324,33;1008,33;3,27;0,27;0,33;13,50;1,12;14,35
628374;;0,00;;29,75;11,00;0,00;0,99;1,02;0,86;149,98;69,67;220,00;1038,33;352,52;628,57;409,76;;905,67;3,97;30,33;4,92;0,70;1517,11;475,19;388,33;897,14;2,61;0,60;0,47;9,54;0,97;15,14
637460;;0,00;30,33;13,40;0,00;0,00;0,99;1,13;0,89;0,00;69,67;54,00;7,32;15,22;0,00;7,32;2,43;394,08;0,00;0,00;0,00;2,59;810,55;857,34;267,33;394,08;0,79;0,00;0,00;9,92;1,25;14,71
638196;;0,00;29,67;11,59;0,00;0,00;1,01;0,88;1,28;0,42;22,67;89,00;13,77;15,73;0,00;13,77;2,43;165,38;0,00;0,33;-2,39;-2,15;86,08;77,37;62,33;165,38;0,98;0,47;0,20;;0,68;11,51
642197;;0,00;29,33;20,45;0,00;0,00;1,02;1,16;1,13;3,48;61,00;112,33;23,59;58,14;5,87;17,72;6,67;258,54;0,00;2,33;0,00;5,06;398,98;397,90;151,33;;2,42;0,00;0,20;13,50;1,01;17,58
646288;;0,00;26,33;11,16;0,00;0,00;0,95;1,29;0,99;4,01;9,00;21,33;7,93;4,96;7,58;0,34;;27,41;0,00;8,33;0,00;4,82;23,53;15,27;61,00;27,41;0,41;0,20;0,33;9,54;1,00;9,54
659673;;0,00;30,00;17,63;1,00;0,00;0,97;1,00;1,00;12,71;94,00;50,33;27,14;137,19;8,69;18,45;2,37;1242,56;0,00;18,67;0,00;-0,02;1284,66;1338,21;713,67;1242,56;1,11;0,00;0,13;13,50;1,36;17,58
660387;;0,00;30,33;;0,00;0,00;0,99;1,00;1,13;0,34;49,67;68,67;150,49;34,52;134,32;16,17;2,37;621,25;0,00;0,67;0,00;0,02;1585,66;1534,60;128,33;621,25;2,34;0,27;0,20;9,54;1,39;9,54
666443;;0,00;6,67;7,20;13,00;0,00;0,75;1,00;;0,04;6,00;66,33;0,15;0,04;0,15;0,00;2,37;0,56;0,00;0,33;0,00;0,00;1,91;0,78;4,33;0,56;0,04;0,07;0,07;7,20;1,07;7,20
672346;;0,00;29,33;8,78;0,00;0,00;1,02;1,22;0,99;0,11;12,67;34,00;0,00;1,96;0,00;0,00;2,37;24,61;0,00;0,33;0,80;2,91;45,03;48,19;31,67;24,61;0,64;0,00;0,27;8,43;0,77;8,43
672448;;0,00;30,33;10,09;0,00;0,00;0,99;0,97;1,08;0,96;37,67;51,33;9,36;31,93;1,07;8,29;2,37;2133,21;0,00;1,00;0,00;-0,40;940,39;970,00;243,33;2128,13;6,20;0,00;0,00;;0,73;9,54
673273;;0,00;30,33;4,32;0,00;0,00;0,99;1,00;0,00;0,00;5,67;12,33;0,13;0,00;0,13;0,00;2,37;0,02;0,00;0,00;0,00;0,00;1,38;1,30;0,33;0,02;0,00;0,07;0,00;4,32;0,98;4,32
677878;;0,00;30,33;23,44;0,00;0,00;0,99;1,49;0,89;0,15;61,00;176,67;3,13;1,86;1,06;2,08;2,37;498,11;0,00;0,33;17,08;17,30;364,93;386,50;317,67;497,94;0,53;0,00;0,00;16,28;3,00;16,28
679252;;0,00;30,33;24,34;0,00;0,00;0,99;1,03;1,08;0,00;12,67;40,00;0,00;23,93;0,00;0,00;2,37;722,16;1,06;0,00;-0,44;1,04;269,90;288,79;173,00;722,16;3,74;0,00;0,27;21,10;1,20;22,16
685486;;0,00;26,67;17,28;9,00;0,00;0,90;1,09;;3,42;7,33;28,33;3,79;3,42;3,79;0,00;2,37;27,23;5,52;1,67;0,00;2,30;21,69;19,15;18,67;;1,01;0,13;0,13;8,26;1,98;13,78
694597;;0,00;6,67;5,78;0,00;0,00;0,90;1,19;1,27;0,00;6,33;21,33;0,08;3,25;0,00;0,08;2,37;50,59;0,00;0,00;0,00;0,00;4,05;4,23;7,00;50,59;1,17;0,13;0,27;3,45;1,61;3,45
702018;;0,00;27,00;6,31;0,00;0,00;0,89;0,97;0,63;0,00;11,00;25,00;0,00;0,00;0,00;0,00;2,30;19,57;0,00;0,00;0,00;-0,24;108,35;71,45;34,67;18,35;0,00;0,00;0,00;;0,60;5,10
703638;;0,00;12,67;13,16;30,00;0,00;0,32;0,46;0,00;0,00;11,00;25,67;3,86;2,42;0,00;3,86;2,30;3,82;0,00;0,00;-5,08;-10,67;9,61;5,85;7,00;3,82;0,47;0,47;0,20;9,77;0,00;9,77
705056;;0,00;22,67;9,14;0,00;0,00;0,79;1,00;0,80;2,17;13,00;12,00;0,00;2,17;0,00;0,00;2,30;36,99;1,06;0,67;0,00;0,00;104,56;101,50;27,33;34,86;2,17;0,00;0,07;8,08;1,18;9,14
708004;;0,00;30,33;15,45;0,00;0,00;0,99;1,03;0,97;1,16;32,33;71,33;52,51;44,97;0,39;52,11;2,30;326,53;0,00;0,33;0,00;0,74;459,14;426,01;155,00;321,57;2,74;0,20;0,20;9,54;1,09;14,46
